ORDER_ID,ORDER_DATE,REGION,CATEGORY,PRODUCT_NAME,UNIT_PRICE,QUANTITY,PAYMENT_METHOD,CUSTOMER_ID,CUSTOMER_SEGMENT,STORE_ID,DELIVERY_DAYS,TOTAL_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,DELIVERY_STATUS
ORD100198,3/8/2019,South,Grocery,Fortune Oil,1848,1,upi,3467,Regular,10,3,1848,3/11/2019,3/13/2019,Late
ORD100199,3/8/2019,North,Books,Rich Dad Poor Dad,1650,3,Cash,5315,Premium,15,6,4950,3/14/2019,3/16/2019,Late
ORD100200,3/8/2019,South,Electronics,iPhone 13,535,2,Cash,2921,New,6,7,1070,3/15/2019,3/15/2019,On-Time
ORD100201,3/9/2019,South,Furniture,Nilkamal Table,939,4,Cash,4959,New,16,Five,3756,3/14/2019,3/15/2019,Late
ORD100202,3/9/2019,East,Electronics,Samsung Galaxy S22,459,3,Wallet,7840,New,12,3,1377,3/12/2019,3/14/2019,Late
ORD100203,3/9/2019,West,Books,Atomic Habits,1252,3,upi,5848,Premium,19,Five,3756,3/14/2019,3/16/2019,Late
ORD100204,3/10/2019,North,Electronics,Sony WH-1000XM4,963,3,Wallet,8623,New,16,Five,2889,3/15/2019,3/17/2019,Late
ORD100205,3/10/2019,East,Clothing,Adidas Hoodie,733,5,Cash,4368,Premium,14,1,3665,3/11/2019,3/13/2019,Late
ORD100206,3/10/2019,West,Furniture,Nilkamal Table,1364,5,Cash,8872,Premium,6,4,6820,3/14/2019,3/13/2019,On-Time
ORD100207,3/11/2019,South,Furniture,Urban Ladder Sofa,1750,2,Wallet,1679,Regular,9,7,3500,3/18/2019,3/17/2019,On-Time
ORD100208,3/11/2019,North,Books,Deep Work,1832,3,Cash,8506,New,1,1,5496,3/12/2019,3/11/2019,On-Time
ORD100209,3/11/2019,West,Clothing,Zara T-Shirt,1345,5,upi,1747,Regular,8,3,6725,3/14/2019,3/15/2019,Late
ORD100210,3/12/2019,South,Grocery,India Gate Basmati Rice,313,5,Card,2321,Regular,7,2,1565,3/14/2019,3/16/2019,Late
ORD100211,3/12/2019,East,Electronics,Apple Watch SE,1015,5,Wallet,8927,Premium,14,3,5075,3/15/2019,3/17/2019,Late
ORD100212,3/12/2019,North,Toy,NERF Gun,691,2,Card,4748,Regular,8,7,1382,3/19/2019,3/21/2019,Late
ORD100213,3/13/2019,West,Electronics,Apple Watch SE,1898,2,Card,6862,Regular,11,4,3796,3/17/2019,3/19/2019,Late
ORD100214,3/13/2019,East,Electronics,Apple Watch SE,234,3,Card,5789,Regular,9,3,702,3/16/2019,3/16/2019,On-Time
ORD100215,3/13/2019,South,Grocery,Parle-G Biscuits,1941,4,Wallet,1533,New,19,4,7764,3/17/2019,3/17/2019,On-Time
ORD100216,3/14/2019,South,Electronics,Samsung Galaxy S22,853,3,Cash,2818,Regular,7,2,2559,3/16/2019,3/16/2019,On-Time
ORD100217,3/14/2019,West,Clothing,Levi's 511 Jeans,485,5,upi,3341,Premium,6,2,2425,3/16/2019,3/18/2019,Late
ORD100218,3/14/2019,South,Clothing,Nike Air Max,1426,5,Cash,7694,New,18,6,7130,3/20/2019,3/20/2019,On-Time
ORD100219,3/15/2019,North,Furniture,Sleepwell Mattress,1905,1,upi,6006,Premium,5,Five,1905,3/20/2019,3/20/2019,On-Time
ORD100220,3/15/2019,West,Books,Ikigai,1410,3,Cash,5545,New,19,7,4230,3/22/2019,3/23/2019,Late
ORD100221,3/15/2019,East,Toy,Monopoly Board Game,1685,5,Card,8227,New,11,3,8425,3/18/2019,3/19/2019,Late
ORD100222,3/16/2019,West,Electronics,iPhone 13,1312,5,Card,5907,New,5,Five,6560,3/21/2019,3/21/2019,On-Time
ORD100223,3/16/2019,West,Electronics,Sony WH-1000XM4,1420,4,upi,8978,Premium,9,1,5680,3/17/2019,3/17/2019,On-Time
ORD100224,3/16/2019,East,Grocery,Amul Milk,1649,1,Wallet,5485,Regular,8,7,1649,3/23/2019,3/24/2019,Late
ORD100225,3/17/2019,South,Books,Rich Dad Poor Dad,488,3,Cash,2235,New,11,1,1464,3/18/2019,3/18/2019,On-Time
ORD100226,3/17/2019,East,Clothing,Levi's 511 Jeans,1582,2,Card,8655,Premium,6,1,3164,3/18/2019,3/20/2019,Late
ORD100227,3/17/2019,North,Toy,Hot Wheels Set,843,3,upi,2145,New,15,6,2529,3/23/2019,3/23/2019,On-Time
ORD100228,3/18/2019,South,Furniture,Godrej Office Chair,1384,3,Cash,8420,Regular,6,1,4152,3/19/2019,3/21/2019,Late
ORD100229,3/18/2019,West,Clothing,Nike Air Max,803,4,upi,2475,New,11,1,3212,3/19/2019,3/19/2019,On-Time
ORD100230,3/18/2019,South,Books,Ikigai,1024,3,Wallet,3921,Premium,15,3,3072,3/21/2019,3/20/2019,On-Time
ORD100231,3/19/2019,South,Furniture,Sleepwell Mattress,1838,4,Wallet,6679,New,12,Five,7352,3/24/2019,3/24/2019,On-Time
ORD100232,3/19/2019,North,Grocery,Amul Milk,872,4,Cash,8696,Premium,9,Five,3488,3/24/2019,3/23/2019,On-Time
ORD100233,3/19/2019,South,Grocery,Tata Salt,1236,5,Wallet,6415,Regular,10,4,6180,3/23/2019,3/23/2019,On-Time
ORD100234,3/20/2019,South,Electronics,Apple Watch SE,963,2,Cash,5938,Regular,15,1,1926,3/21/2019,3/21/2019,On-Time
ORD100235,3/20/2019,South,Books,Atomic Habits,1159,4,Cash,2604,New,17,2,4636,3/22/2019,3/24/2019,Late
ORD100236,3/20/2019,West,Toys,Hot Wheels Set,178,1,Wallet,6047,Regular,16,4,178,3/24/2019,3/25/2019,Late
ORD100237,3/21/2019,South,Furniture,IKEA Bookshelf,1398,1,upi,9743,Premium,8,4,1398,3/25/2019,3/26/2019,Late
ORD100238,3/21/2019,East,Clothing,H&M Jacket,1401,2,upi,9175,New,17,3,2802,3/24/2019,3/26/2019,Late
ORD100239,3/21/2019,South,Books,Atomic Habits,773,4,Cash,8619,Premium,11,4,3092,3/25/2019,3/26/2019,Late
ORD100240,3/22/2019,North,Books,Atomic Habits,411,2,Card,7117,New,11,2,822,3/24/2019,3/23/2019,On-Time
ORD100241,3/22/2019,South,Grocery,Fortune Oil,1652,5,Cash,8929,Premium,6,Five,8260,3/27/2019,3/26/2019,On-Time
ORD100242,3/22/2019,South,Electronics,Dell XPS 13,303,1,upi,2836,New,2,4,303,3/26/2019,3/26/2019,On-Time
ORD100243,3/23/2019,West,Electronics,Apple Watch SE,1084,3,Cash,6904,Premium,1,3,3252,3/26/2019,3/25/2019,On-Time
ORD100244,3/23/2019,East,Furniture,Sleepwell Mattress,116,1,upi,7476,Premium,20,7,116,3/30/2019,3/31/2019,Late
ORD100245,3/23/2019,South,Grocery,Tata Salt,1837,4,Wallet,8273,New,6,1,7348,3/24/2019,3/23/2019,On-Time
ORD100246,3/24/2019,East,Books,Rich Dad Poor Dad,575,2,Cash,2382,Premium,5,2,1150,3/26/2019,3/26/2019,On-Time
ORD100247,3/24/2019,North,Toys,Hot Wheels Set,1634,1,Cash,4400,Regular,9,1,1634,3/25/2019,3/24/2019,On-Time
ORD100248,3/24/2019,West,Grocery,Fortune Oil,1116,3,Wallet,9056,Premium,5,6,3348,3/30/2019,3/31/2019,Late
ORD100249,3/25/2019,East,Furniture,Nilkamal Table,309,3,Wallet,9226,New,18,4,927,3/29/2019,3/31/2019,Late
ORD100250,3/25/2019,West,Furniture,Urban Ladder Sofa,598,2,Card,3204,Regular,19,Five,1196,3/30/2019,3/30/2019,On-Time
ORD100251,3/25/2019,South,Grocery,Fortune Oil,1525,2,Wallet,4344,Regular,15,3,3050,3/28/2019,3/30/2019,Late
ORD100252,3/26/2019,North,Furniture,IKEA Bookshelf,528,1,Card,4014,Premium,15,7,528,4/2/2019,4/1/2019,On-Time
ORD100253,3/26/2019,West,Grocery,Amul Milk,1201,4,Wallet,8919,Premium,9,2,4804,3/28/2019,3/28/2019,On-Time
ORD100254,3/26/2019,South,Clothing,Levi's 511 Jeans,1691,5,upi,2628,Premium,14,Five,8455,3/31/2019,3/31/2019,On-Time
ORD100255,3/27/2019,East,Grocery,India Gate Basmati Rice,1203,3,Cash,7764,Regular,5,2,3609,3/29/2019,3/28/2019,On-Time
ORD100256,3/27/2019,North,Grocery,India Gate Basmati Rice,1429,2,Wallet,6745,Regular,17,3,2858,3/30/2019,3/30/2019,On-Time
ORD100257,3/27/2019,North,Furniture,Sleepwell Mattress,157,5,upi,9996,Regular,15,3,785,3/30/2019,3/29/2019,On-Time
ORD100258,3/28/2019,East,Furniture,IKEA Bookshelf,1653,5,Wallet,2290,New,20,4,8265,4/1/2019,4/3/2019,Late
ORD100259,3/28/2019,East,Electronics,Sony WH-1000XM4,1331,5,Cash,8010,New,17,2,6655,3/30/2019,4/1/2019,Late
ORD100260,3/28/2019,North,Electronics,Dell XPS 13,1634,4,Wallet,3586,Premium,9,6,6536,4/3/2019,4/4/2019,Late
ORD100261,3/29/2019,West,Clothing,Nike Air Max,1258,2,Wallet,7123,New,13,6,2516,4/4/2019,4/5/2019,Late
ORD100262,3/29/2019,North,Electronics,Samsung Galaxy S22,1967,3,Cash,5930,New,13,4,5901,4/2/2019,4/1/2019,On-Time
ORD100263,3/29/2019,East,Grocery,Parle-G Biscuits,1093,2,Wallet,3550,Premium,5,2,2186,3/31/2019,3/30/2019,On-Time
ORD100264,3/30/2019,West,Furniture,Godrej Office Chair,621,1,Cash,1955,Premium,14,2,621,4/1/2019,4/3/2019,Late
ORD100265,3/30/2019,South,Electronics,iPhone 13,680,3,Card,9771,Regular,7,1,2040,3/31/2019,3/31/2019,On-Time
ORD100266,3/30/2019,North,Electronics,Apple Watch SE,1976,2,Wallet,2997,Regular,5,4,3952,4/3/2019,4/2/2019,On-Time
ORD100267,3/31/2019,East,Clothing,Zara T-Shirt,998,3,upi,7983,Premium,12,2,2994,4/2/2019,4/2/2019,On-Time
ORD100268,3/31/2019,South,Books,The Psychology of Money,1206,1,Wallet,8129,Premium,3,2,1206,4/2/2019,4/3/2019,Late
ORD100269,3/31/2019,North,Clothing,Adidas Hoodie,720,3,Cash,3130,New,9,3,2160,4/3/2019,4/5/2019,Late
ORD100270,4/1/2019,North,Grocery,Parle-G Biscuits,1167,5,Cash,8209,New,10,7,5835,4/8/2019,4/7/2019,On-Time
ORD100271,4/1/2019,West,Furniture,Nilkamal Table,1606,4,upi,7299,New,1,1,6424,4/2/2019,4/3/2019,Late
ORD100272,4/1/2019,East,Clothing,Levi's 511 Jeans,1065,1,upi,4740,Premium,14,6,1065,4/7/2019,4/6/2019,On-Time
ORD100273,4/2/2019,South,Electronics,Dell XPS 13,1009,3,Cash,3500,Premium,1,6,3027,4/8/2019,4/9/2019,Late
ORD100274,4/2/2019,North,NA,Nilkamal Table,1767,1,Card,8451,Regular,10,3,1767,4/5/2019,4/7/2019,Late
ORD100275,4/2/2019,West,Furniture,Urban Ladder Sofa,592,5,Card,6307,New,11,7,2960,4/9/2019,4/8/2019,On-Time
ORD100276,4/3/2019,South,Electronics,Sony WH-1000XM4,598,4,Cash,7767,Regular,20,7,2392,4/10/2019,4/9/2019,On-Time
ORD100277,4/3/2019,South,Clothing,Adidas Hoodie,1141,1,Card,2497,Premium,2,4,1141,4/7/2019,4/7/2019,On-Time
ORD100278,4/3/2019,North,Electronics,Samsung Galaxy S22,704,5,upi,9813,New,2,6,3520,4/9/2019,4/9/2019,On-Time
ORD100279,4/4/2019,South,Books,Deep Work,1047,5,Card,4144,Regular,11,4,5235,4/8/2019,4/7/2019,On-Time
ORD100280,4/4/2019,North,Furniture,Sleepwell Mattress,,5,upi,9025,Premium,8,2,1965,4/6/2019,4/8/2019,Late
ORD100281,4/4/2019,West,Toys,LEGO Classic,1271,3,Wallet,1292,Regular,3,Five,3813,4/9/2019,4/9/2019,On-Time
ORD100282,4/5/2019,West,Toys,Hot Wheels Set,1595,2,upi,9846,New,9,7,3190,4/12/2019,4/11/2019,On-Time
ORD100283,4/5/2019,South,Grocery,Tata Salt,271,1,Wallet,3804,Regular,16,7,271,4/12/2019,4/11/2019,On-Time
ORD100284,4/5/2019,North,Electronics,Samsung Galaxy S22,1686,2,upi,8604,Regular,16,3,3372,4/8/2019,4/9/2019,Late
ORD100285,4/6/2019,East,Electronics,iPhone 13,630,5,upi,8139,Premium,10,7,3150,4/13/2019,4/15/2019,Late
ORD100286,4/6/2019,West,Grocery,Tata Salt,1243,2,Card,8828,New,6,4,2486,4/10/2019,4/10/2019,On-Time
ORD100287,4/6/2019,North,Grocery,Parle-G Biscuits,1959,5,upi,7203,Regular,20,7,9795,4/13/2019,4/13/2019,On-Time
ORD100288,4/7/2019,North,Grocery,Fortune Oil,1860,5,Cash,2621,Premium,20,2,9300,4/9/2019,4/10/2019,Late
ORD100289,4/7/2019,North,Furniture,IKEA Bookshelf,165,4,Wallet,8871,New,20,2,660,4/9/2019,4/8/2019,On-Time
ORD100290,4/7/2019,South,Books,Rich Dad Poor Dad,240,4,Wallet,5014,Premium,11,3,960,4/10/2019,4/10/2019,On-Time
ORD100291,4/8/2019,East,Electronics,Sony WH-1000XM4,545,2,upi,4505,New,8,7,1090,4/15/2019,4/14/2019,On-Time
ORD100292,4/8/2019,South,Furniture,Nilkamal Table,1629,1,Cash,9710,Premium,20,6,1629,4/14/2019,4/14/2019,On-Time
ORD100293,4/8/2019,West,Grocery,Parle-G Biscuits,288,2,upi,3685,Premium,1,2,576,4/10/2019,4/10/2019,On-Time
ORD100294,4/9/2019,South,Electronics,Sony WH-1000XM4,257,1,upi,1027,Premium,6,1,257,4/10/2019,4/9/2019,On-Time
ORD100295,4/9/2019,North,Furniture,Sleepwell Mattress,1733,2,Card,1265,Regular,8,6,3466,4/15/2019,4/14/2019,On-Time
ORD100296,4/9/2019,South,Books,Ikigai,769,3,upi,8105,Regular,14,Five,2307,4/14/2019,4/14/2019,On-Time
ORD100297,4/10/2019,North,Furniture,Urban Ladder Sofa,,3,upi,7906,Premium,3,3,1035,4/13/2019,4/14/2019,Late
ORD100298,4/10/2019,East,Books,Rich Dad Poor Dad,955,1,Card,6075,New,2,3,955,4/13/2019,4/14/2019,Late
ORD100299,4/10/2019,South,Grocery,India Gate Basmati Rice,1043,4,Card,6819,Premium,1,3,4172,4/13/2019,4/14/2019,Late
ORD100300,4/11/2019,South,Books,The Psychology of Money,847,1,Cash,1810,Regular,11,2,847,4/13/2019,4/14/2019,Late
ORD100301,4/11/2019,South,Electronics,Dell XPS 13,1156,2,Card,5676,New,6,2,2312,4/13/2019,4/14/2019,Late
ORD100302,4/11/2019,North,Grocery,Amul Milk,1484,5,Wallet,4390,Regular,8,3,7420,4/14/2019,4/13/2019,On-Time
ORD100303,4/12/2019,North,Electronics,Apple Watch SE,1876,3,Wallet,1610,Premium,7,3,5628,4/15/2019,4/15/2019,On-Time
ORD100304,4/12/2019,South,Toys,Barbie Dreamhouse,429,5,Cash,5546,Regular,6,1,2145,4/13/2019,4/14/2019,Late
ORD100305,4/12/2019,South,Clothing,Zara T-Shirt,611,3,upi,6027,Regular,18,4,1833,4/16/2019,4/18/2019,Late
ORD100306,4/13/2019,East,Books,The Psychology of Money,949,2,Cash,6724,Regular,12,6,1898,4/19/2019,4/19/2019,On-Time
ORD100307,4/13/2019,East,Clothing,Nike Air Max,1910,3,Card,1202,Premium,8,6,5730,4/19/2019,4/21/2019,Late
ORD100308,4/13/2019,West,Clothing,H&M Jacket,1194,1,upi,1401,Regular,19,1,1194,4/14/2019,4/13/2019,On-Time
ORD100309,4/14/2019,East,Books,Atomic Habits,1436,5,Cash,3027,Premium,5,3,7180,4/17/2019,4/17/2019,On-Time
ORD100310,4/14/2019,East,Grocery,Tata Salt,1851,5,Cash,1178,Premium,19,7,9255,4/21/2019,4/20/2019,On-Time
ORD100311,4/14/2019,East,Toys,Barbie Dreamhouse,178,2,Wallet,6817,Regular,9,2,356,4/16/2019,4/18/2019,Late
ORD100312,4/15/2019,???,Electronics,Samsung Galaxy S22,268,5,Cash,2979,New,12,2,1340,4/17/2019,4/17/2019,On-Time
ORD100313,4/15/2019,East,Furniture,IKEA Bookshelf,909,2,upi,8185,Regular,15,3,1818,4/18/2019,4/18/2019,On-Time
ORD100314,4/15/2019,East,Electronics,Apple Watch SE,1082,4,Cash,4984,Regular,13,4,4328,4/19/2019,4/18/2019,On-Time
ORD100315,4/16/2019,South,Furniture,Sleepwell Mattress,279,1,Cash,6665,Regular,13,Five,279,4/21/2019,4/21/2019,On-Time
ORD100316,4/16/2019,North,Electronics,Apple Watch SE,1751,3,Card,6021,New,5,Five,5253,4/21/2019,4/23/2019,Late
ORD100317,4/16/2019,West,Books,Deep Work,359,3,Cash,6522,New,2,1,1077,4/17/2019,4/16/2019,On-Time
ORD100318,4/17/2019,West,Toys,Barbie Dreamhouse,1609,3,upi,6512,Premium,19,6,4827,4/23/2019,4/25/2019,Late
ORD100319,4/17/2019,East,Furniture,Nilkamal Table,1895,4,Wallet,3983,New,8,4,7580,4/21/2019,4/21/2019,On-Time
ORD100320,4/17/2019,West,Grocery,Fortune Oil,1128,1,Wallet,9542,New,14,Five,1128,4/22/2019,4/24/2019,Late
ORD100321,4/18/2019,West,Electronics,Apple Watch SE,396,5,Wallet,5282,Regular,6,4,1980,4/22/2019,4/22/2019,On-Time
ORD100322,4/18/2019,West,Electronics,Samsung Galaxy S22,719,5,Wallet,6528,Premium,7,2,3595,4/20/2019,4/22/2019,Late
ORD100323,4/18/2019,East,Furniture,Sleepwell Mattress,954,1,Card,8988,Premium,14,2,954,4/20/2019,4/22/2019,Late
ORD100324,4/19/2019,West,Grocery,Parle-G Biscuits,459,1,upi,8275,New,6,7,459,4/26/2019,4/27/2019,Late
ORD100325,4/19/2019,East,NA,Parle-G Biscuits,216,3,Card,3787,New,16,4,648,4/23/2019,4/23/2019,On-Time
ORD100326,4/19/2019,South,Books,Rich Dad Poor Dad,456,5,Wallet,5626,Regular,4,3,2280,4/22/2019,4/23/2019,Late
ORD100327,4/20/2019,South,Books,Ikigai,1056,1,Card,7561,New,7,Five,1056,4/25/2019,4/26/2019,Late
ORD100328,4/20/2019,West,Books,Ikigai,1966,5,Cash,7352,New,16,Five,9830,4/25/2019,4/24/2019,On-Time
ORD100329,4/20/2019,South,Books,Ikigai,538,1,upi,5808,Premium,4,2,538,4/22/2019,4/21/2019,On-Time
ORD100330,4/21/2019,East,Books,Atomic Habits,1454,2,Cash,9629,New,7,7,2908,4/28/2019,4/30/2019,Late
ORD100331,4/21/2019,South,Books,Rich Dad Poor Dad,1648,3,Card,6888,Regular,2,7,4944,4/28/2019,4/28/2019,On-Time
ORD100332,4/21/2019,West,Toys,Barbie Dreamhouse,,1,Cash,6737,Premium,8,6,1777,4/27/2019,4/26/2019,On-Time
ORD100333,4/22/2019,East,Grocery,Parle-G Biscuits,1311,4,Card,3358,Premium,10,1,5244,4/23/2019,4/24/2019,Late
ORD100334,4/22/2019,North,Books,The Psychology of Money,1404,1,Card,9574,New,2,Five,1404,4/27/2019,4/27/2019,On-Time
ORD100335,4/22/2019,East,Grocery,Tata Salt,1634,2,upi,6390,Regular,6,2,3268,4/24/2019,4/26/2019,Late
ORD100336,4/23/2019,South,Grocery,India Gate Basmati Rice,1589,4,upi,5216,Premium,4,7,6356,4/30/2019,5/2/2019,Late
ORD100337,4/23/2019,North,Clothing,Adidas Hoodie,1238,4,upi,1406,Regular,1,2,4952,4/25/2019,4/24/2019,On-Time
ORD100338,4/23/2019,East,Toys,NERF Gun,1359,1,Wallet,5340,Regular,6,4,1359,4/27/2019,4/26/2019,On-Time
ORD100339,4/24/2019,North,Books,Atomic Habits,1461,2,upi,1065,New,12,4,2922,4/28/2019,4/27/2019,On-Time
ORD100340,4/24/2019,North,Electronics,Sony WH-1000XM4,621,4,Cash,1227,Regular,14,6,2484,4/30/2019,5/2/2019,Late
ORD100341,4/24/2019,North,Furniture,Urban Ladder Sofa,298,3,upi,3184,Premium,15,4,894,4/28/2019,4/29/2019,Late
ORD100342,4/25/2019,East,Electronics,iPhone 13,1887,3,upi,7800,New,18,1,5661,4/26/2019,4/25/2019,On-Time
ORD100343,4/25/2019,South,Toys,Hot Wheels Set,1173,5,upi,8751,Premium,17,7,5865,5/2/2019,5/4/2019,Late
ORD100344,4/25/2019,East,Furniture,Nilkamal Table,1265,5,Card,6823,Regular,9,Five,6325,4/30/2019,4/30/2019,On-Time
ORD100345,4/26/2019,South,Toys,LEGO Classic,1906,2,Card,2180,Regular,15,1,3812,4/27/2019,4/29/2019,Late
ORD100346,4/26/2019,East,Grocery,Tata Salt,1651,4,upi,2101,New,18,7,6604,5/3/2019,5/3/2019,On-Time
ORD100347,4/26/2019,East,Furniture,Godrej Office Chair,1637,3,Card,3099,New,18,1,4911,4/27/2019,4/27/2019,On-Time
ORD100348,4/27/2019,East,Grocery,Parle-G Biscuits,769,3,Card,1513,Premium,5,4,2307,5/1/2019,5/2/2019,Late
ORD100349,4/27/2019,South,Electronics,Dell XPS 13,1153,2,Wallet,2832,Premium,16,6,2306,5/3/2019,5/2/2019,On-Time
ORD100350,4/27/2019,East,Electronics,Apple Watch SE,1205,4,Cash,8137,Regular,9,2,4820,4/29/2019,4/29/2019,On-Time
ORD100351,4/28/2019,North,Furniture,Nilkamal Table,130,2,Card,6807,New,3,3,260,5/1/2019,4/30/2019,On-Time
ORD100352,4/28/2019,East,Furniture,IKEA Bookshelf,1871,1,Cash,4116,Regular,12,2,1871,4/30/2019,5/2/2019,Late
ORD100353,4/28/2019,North,Books,The Psychology of Money,1107,3,Card,6850,Regular,14,2,3321,4/30/2019,4/29/2019,On-Time
ORD100354,4/29/2019,West,Toys,Hot Wheels Set,432,2,upi,8598,Premium,1,2,864,5/1/2019,5/3/2019,Late
ORD100355,4/29/2019,West,Books,Deep Work,759,2,Card,5343,Premium,9,2,1518,5/1/2019,5/1/2019,On-Time
ORD100356,4/29/2019,South,Toys,Monopoly Board Game,276,1,Card,5628,Premium,9,1,276,4/30/2019,5/1/2019,Late
ORD100357,4/30/2019,South,Books,Atomic Habits,469,5,Cash,7184,New,20,4,2345,5/4/2019,5/4/2019,On-Time
ORD100358,4/30/2019,West,Grocery,India Gate Basmati Rice,646,3,upi,9981,Premium,13,4,1938,5/4/2019,5/6/2019,Late
ORD100359,4/30/2019,East,Furniture,Godrej Office Chair,634,2,Wallet,2300,New,8,2,1268,5/2/2019,5/2/2019,On-Time
ORD100360,5/1/2019,East,Electronics,Dell XPS 13,1229,3,Cash,2947,Regular,11,3,3687,5/4/2019,5/5/2019,Late
ORD100361,5/1/2019,East,Toys,Hot Wheels Set,196,5,upi,3242,New,14,Five,980,5/6/2019,5/5/2019,On-Time
ORD100362,5/1/2019,West,Toys,Hot Wheels Set,329,2,upi,2358,Premium,16,2,658,5/3/2019,5/5/2019,Late
ORD100363,5/2/2019,North,Electronics,Samsung Galaxy S22,326,1,Cash,4656,New,11,2,326,5/4/2019,5/3/2019,On-Time
ORD100364,5/2/2019,South,Books,The Psychology of Money,470,3,Card,1307,New,19,3,1410,5/5/2019,5/6/2019,Late
ORD100365,5/2/2019,North,Toys,LEGO Classic,1223,1,upi,2450,Premium,10,1,1223,5/3/2019,5/3/2019,On-Time
ORD100366,5/3/2019,West,Grocery,Fortune Oil,1568,5,Wallet,8366,Premium,8,2,7840,5/5/2019,5/6/2019,Late
ORD100367,5/3/2019,North,Furniture,Urban Ladder Sofa,1591,5,Card,3123,Regular,11,3,7955,5/6/2019,5/8/2019,Late
ORD100368,5/3/2019,East,Electronics,iPhone 13,154,3,Cash,5882,New,8,1,462,5/4/2019,5/6/2019,Late
ORD100369,5/4/2019,East,Furniture,Urban Ladder Sofa,1318,5,Cash,3842,Regular,20,1,6590,5/5/2019,5/5/2019,On-Time
ORD100370,5/4/2019,North,Toys,Barbie Dreamhouse,1643,4,Cash,2664,Regular,10,6,6572,5/10/2019,5/12/2019,Late
ORD100371,5/4/2019,West,Toys,LEGO Classic,523,3,Cash,7373,New,17,7,1569,5/11/2019,5/12/2019,Late
ORD100372,5/5/2019,North,Electronics,iPhone 13,414,4,Wallet,4948,Regular,11,7,1656,5/12/2019,5/14/2019,Late
ORD100373,5/5/2019,East,Grocery,India Gate Basmati Rice,1251,5,Wallet,5072,New,12,6,6255,5/11/2019,5/10/2019,On-Time
ORD100374,5/5/2019,East,Clothing,Nike Air Max,131,3,upi,4634,Regular,10,6,393,5/11/2019,5/12/2019,Late
ORD100375,5/6/2019,West,Electronics,iPhone 13,192,4,Wallet,1214,Regular,20,2,768,5/8/2019,5/9/2019,Late
ORD100376,5/6/2019,North,Clothing,Nike Air Max,618,5,Cash,4072,New,17,7,3090,5/13/2019,5/15/2019,Late
ORD100377,5/6/2019,East,Books,Atomic Habits,1381,2,Wallet,5472,Premium,3,1,2762,5/7/2019,5/7/2019,On-Time
ORD100378,5/7/2019,East,Clothing,Levi's 511 Jeans,952,2,Card,3459,New,7,2,1904,5/9/2019,5/9/2019,On-Time
ORD100379,5/7/2019,North,Grocery,Tata Salt,1343,1,Card,4706,Premium,3,2,1343,5/9/2019,5/9/2019,On-Time
ORD100380,5/7/2019,North,Books,Deep Work,851,2,upi,2206,New,17,4,1702,5/11/2019,5/13/2019,Late
ORD100381,5/8/2019,South,Clothing,Nike Air Max,1229,4,Cash,9601,New,8,Five,4916,5/13/2019,5/15/2019,Late
ORD100382,5/8/2019,West,Books,Ikigai,1671,2,Wallet,4469,Premium,19,Five,3342,5/13/2019,5/15/2019,Late
ORD100383,5/8/2019,West,Clothing,Adidas Hoodie,515,3,upi,9407,Premium,14,4,1545,5/12/2019,5/13/2019,Late
ORD100384,5/9/2019,North,Grocery,Tata Salt,656,3,upi,5847,New,5,7,1968,5/16/2019,5/17/2019,Late
ORD100385,5/9/2019,West,Clothing,Adidas Hoodie,1933,3,Wallet,1348,New,19,2,5799,5/11/2019,5/13/2019,Late
ORD100386,5/9/2019,East,Clothing,H&M Jacket,1432,2,upi,4651,New,13,3,2864,5/12/2019,5/12/2019,On-Time
ORD100387,5/10/2019,North,Clothing,H&M Jacket,465,2,Cash,3878,Premium,18,1,930,5/11/2019,5/10/2019,On-Time
ORD100388,5/10/2019,North,Electronics,Apple Watch SE,1644,1,Wallet,5749,New,11,4,1644,5/14/2019,5/14/2019,On-Time
ORD100389,5/10/2019,North,Electronics,iPhone 13,1582,5,Card,4994,Premium,12,6,7910,5/16/2019,5/17/2019,Late
ORD100390,5/11/2019,South,Electronics,Samsung Galaxy S22,698,1,Card,1002,Regular,8,4,698,5/15/2019,5/16/2019,Late
ORD100391,5/11/2019,West,Grocery,Parle-G Biscuits,1493,4,Wallet,2117,Premium,12,4,5972,5/15/2019,5/15/2019,On-Time
ORD100392,5/11/2019,South,Books,Atomic Habits,430,3,upi,7883,Regular,1,7,1290,5/18/2019,5/18/2019,On-Time
ORD100393,5/12/2019,East,Toys,Barbie Dreamhouse,788,2,upi,2517,New,18,7,1576,5/19/2019,5/20/2019,Late
ORD100394,5/12/2019,West,Clothing,Nike Air Max,1765,5,Card,5846,New,2,4,8825,5/16/2019,5/17/2019,Late
ORD100395,5/12/2019,South,Clothing,Adidas Hoodie,1830,5,Card,4579,Premium,12,Five,9150,5/17/2019,5/19/2019,Late
ORD100396,5/13/2019,North,Grocery,Tata Salt,110,2,Cash,3379,Regular,19,2,220,5/15/2019,5/14/2019,On-Time
ORD100397,5/13/2019,South,Clothing,Levi's 511 Jeans,917,1,upi,5264,New,7,4,917,5/17/2019,5/19/2019,Late
ORD100398,5/13/2019,North,Electronics,Dell XPS 13,1630,5,Cash,3823,New,7,4,8150,5/17/2019,5/19/2019,Late
